club_name,club_logo_url,nationality_name,nation_flag_url
SK Sturm Graz,https://cdn.sofifa.net/teams/209/60.png,Austria,https://cdn.sofifa.net/flags/at.png
Barcelona Sporting Club,https://cdn.sofifa.net/teams/110981/60.png,Paraguay,https://cdn.sofifa.net/flags/py.png
Kaizer Chiefs,https://cdn.sofifa.net/teams/110929/60.png,South Africa,https://cdn.sofifa.net/flags/za.png
FC Twente,https://cdn.sofifa.net/teams/1908/60.png,Greece,https://cdn.sofifa.net/flags/gr.png
,,Czech Republic,https://cdn.sofifa.net/flags/cz.png
Rayo Vallecano,https://cdn.sofifa.net/teams/480/60.png,France,https://cdn.sofifa.net/flags/fr.png
FC Vizela,https://cdn.sofifa.net/teams/111539/60.png,Mali,https://cdn.sofifa.net/flags/ml.png
Stoke City,https://cdn.sofifa.net/teams/1806/60.png,England,https://cdn.sofifa.net/flags/gb-eng.png
Deportivo Toluca,https://cdn.sofifa.net/teams/1882/60.png,Ecuador,https://cdn.sofifa.net/flags/ec.png
SSV Jahn Regensburg,https://cdn.sofifa.net/teams/543/60.png,Germany,https://cdn.sofifa.net/flags/de.png
Stade de Reims,https://cdn.sofifa.net/teams/379/60.png,Guinea Bissau,https://cdn.sofifa.net/flags/gw.png
SC Paderborn 07,https://cdn.sofifa.net/teams/10030/60.png,Nigeria,https://cdn.sofifa.net/flags/ng.png
Stade Malherbe Caen,https://cdn.sofifa.net/teams/210/60.png,France,https://cdn.sofifa.net/flags/fr.png
Trabzonspor,https://cdn.sofifa.net/teams/436/60.png,Turkey,https://cdn.sofifa.net/flags/tr.png
Spezia,https://cdn.sofifa.net/teams/110741/60.png,Italy,https://cdn.sofifa.net/flags/it.png
Santos Laguna,https://cdn.sofifa.net/teams/110144/60.png,Ecuador,https://cdn.sofifa.net/flags/ec.png
Aarhus GF,https://cdn.sofifa.net/teams/271/60.png,Iceland,https://cdn.sofifa.net/flags/is.png
FC Dallas,https://cdn.sofifa.net/teams/695/60.png,United States,https://cdn.sofifa.net/flags/us.png
SK Sturm Graz,https://cdn.sofifa.net/teams/209/60.png,Austria,https://cdn.sofifa.net/flags/at.png
Club Atlético Colón,https://cdn.sofifa.net/teams/110406/60.png,Argentina,https://cdn.sofifa.net/flags/ar.png
Deportivo Alavés,https://cdn.sofifa.net/teams/463/60.png,Spain,https://cdn.sofifa.net/flags/es.png
U.S. Sassuolo Calcio,https://cdn.sofifa.net/teams/111974/60.png,Brazil,https://cdn.sofifa.net/flags/br.png
CD Leganés,https://cdn.sofifa.net/teams/100888/60.png,Panama,https://cdn.sofifa.net/flags/pa.png
Boavista FC,https://cdn.sofifa.net/teams/1898/60.png,Iran,https://cdn.sofifa.net/flags/ir.png
Granada CF,https://cdn.sofifa.net/teams/110832/60.png,Spain,https://cdn.sofifa.net/flags/es.png
Club Brugge KV,https://cdn.sofifa.net/teams/231/60.png,France,https://cdn.sofifa.net/flags/fr.png
RSC Anderlecht,https://cdn.sofifa.net/teams/229/60.png,Belgium,https://cdn.sofifa.net/flags/be.png
New York City FC,https://cdn.sofifa.net/teams/112828/60.png,Paraguay,https://cdn.sofifa.net/flags/py.png
PFC CSKA Moscow,https://cdn.sofifa.net/teams/315/60.png,Croatia,https://cdn.sofifa.net/flags/hr.png
Al Fayha,https://cdn.sofifa.net/teams/113057/60.png,Brazil,https://cdn.sofifa.net/flags/br.png
FK Bodø/Glimt,https://cdn.sofifa.net/teams/918/60.png,Norway,https://cdn.sofifa.net/flags/no.png
KRC Genk,https://cdn.sofifa.net/teams/673/60.png,United States,https://cdn.sofifa.net/flags/us.png
New York City FC,https://cdn.sofifa.net/teams/112828/60.png,United States,https://cdn.sofifa.net/flags/us.png
FC Red Bull Salzburg,https://cdn.sofifa.net/teams/191/60.png,France,https://cdn.sofifa.net/flags/fr.png
Newell's Old Boys,https://cdn.sofifa.net/teams/110396/60.png,Argentina,https://cdn.sofifa.net/flags/ar.png
Real Valladolid CF,https://cdn.sofifa.net/teams/462/60.png,Spain,https://cdn.sofifa.net/flags/es.png
Gallos Blancos de Querétaro,https://cdn.sofifa.net/teams/110150/60.png,Uruguay,https://cdn.sofifa.net/flags/uy.png
Universitatea Craiova,https://cdn.sofifa.net/teams/308/60.png,Bosnia and Herzegovina,https://cdn.sofifa.net/flags/ba.png
Vancouver Whitecaps FC,https://cdn.sofifa.net/teams/101112/60.png,Colombia,https://cdn.sofifa.net/flags/co.png
Crotone,https://cdn.sofifa.net/teams/110734/60.png,Romania,https://cdn.sofifa.net/flags/ro.png
Orlando City Soccer Club,https://cdn.sofifa.net/teams/112606/60.png,Portugal,https://cdn.sofifa.net/flags/pt.png
Borussia Mönchengladbach,https://cdn.sofifa.net/teams/23/60.png,Germany,https://cdn.sofifa.net/flags/de.png
Kashima Antlers,https://cdn.sofifa.net/teams/101147/60.png,Japan,https://cdn.sofifa.net/flags/jp.png
1. FSV Mainz 05,https://cdn.sofifa.net/teams/169/60.png,Germany,https://cdn.sofifa.net/flags/de.png
Santos Laguna,https://cdn.sofifa.net/teams/110144/60.png,Mexico,https://cdn.sofifa.net/flags/mx.png
Kaizer Chiefs,https://cdn.sofifa.net/teams/110929/60.png,South Africa,https://cdn.sofifa.net/flags/za.png
1. FC Union Berlin,https://cdn.sofifa.net/teams/1831/60.png,Germany,https://cdn.sofifa.net/flags/de.png
Hannover 96,https://cdn.sofifa.net/teams/485/60.png,Germany,https://cdn.sofifa.net/flags/de.png
Hertha BSC,https://cdn.sofifa.net/teams/166/60.png,Netherlands,https://cdn.sofifa.net/flags/nl.png
Futebol Clube de Famalicão,https://cdn.sofifa.net/teams/112809/60.png,Portugal,https://cdn.sofifa.net/flags/pt.png
SV Werder Bremen,https://cdn.sofifa.net/teams/38/60.png,Germany,https://cdn.sofifa.net/flags/de.png
Clube Sport Marítimo,https://cdn.sofifa.net/teams/1893/60.png,Portugal,https://cdn.sofifa.net/flags/pt.png
Club Brugge KV,https://cdn.sofifa.net/teams/231/60.png,Croatia,https://cdn.sofifa.net/flags/hr.png
Dijon FCO,https://cdn.sofifa.net/teams/110569/60.png,Switzerland,https://cdn.sofifa.net/flags/ch.png
Orlando City Soccer Club,https://cdn.sofifa.net/teams/112606/60.png,Netherlands,https://cdn.sofifa.net/flags/nl.png
Real Zaragoza,https://cdn.sofifa.net/teams/244/60.png,Spain,https://cdn.sofifa.net/flags/es.png
CD Mirandés,https://cdn.sofifa.net/teams/110069/60.png,Spain,https://cdn.sofifa.net/flags/es.png
Altay SK,https://cdn.sofifa.net/teams/101006/60.png,Turkey,https://cdn.sofifa.net/flags/tr.png
Club Atlético Independiente,https://cdn.sofifa.net/teams/110093/60.png,Argentina,https://cdn.sofifa.net/flags/ar.png
Estoril Praia,https://cdn.sofifa.net/teams/10020/60.png,Brazil,https://cdn.sofifa.net/flags/br.png
Austin FC,https://cdn.sofifa.net/teams/114161/60.png,Senegal,https://cdn.sofifa.net/flags/sn.png
Hajduk Split,https://cdn.sofifa.net/teams/263/60.png,Croatia,https://cdn.sofifa.net/flags/hr.png
Club Necaxa,https://cdn.sofifa.net/teams/101121/60.png,Argentina,https://cdn.sofifa.net/flags/ar.png
Birmingham City,https://cdn.sofifa.net/teams/88/60.png,Croatia,https://cdn.sofifa.net/flags/hr.png
Dinamo Zagreb,https://cdn.sofifa.net/teams/211/60.png,Croatia,https://cdn.sofifa.net/flags/hr.png
Shakhtar Donetsk,https://cdn.sofifa.net/teams/101059/60.png,Brazil,https://cdn.sofifa.net/flags/br.png
FC Schalke 04,https://cdn.sofifa.net/teams/34/60.png,Germany,https://cdn.sofifa.net/flags/de.png
FC Sion,https://cdn.sofifa.net/teams/110770/60.png,Brazil,https://cdn.sofifa.net/flags/br.png
CD Leganés,https://cdn.sofifa.net/teams/100888/60.png,Spain,https://cdn.sofifa.net/flags/es.png
FC Seoul,https://cdn.sofifa.net/teams/982/60.png,Serbia,https://cdn.sofifa.net/flags/rs.png
Shakhtar Donetsk,https://cdn.sofifa.net/teams/101059/60.png,Ukraine,https://cdn.sofifa.net/flags/ua.png
SK Slavia Praha,https://cdn.sofifa.net/teams/266/60.png,Nigeria,https://cdn.sofifa.net/flags/ng.png
Club Brugge KV,https://cdn.sofifa.net/teams/231/60.png,Ghana,https://cdn.sofifa.net/flags/gh.png
Royal Antwerp FC,https://cdn.sofifa.net/teams/230/60.png,Nigeria,https://cdn.sofifa.net/flags/ng.png
Beşiktaş JK,https://cdn.sofifa.net/teams/327/60.png,Spain,https://cdn.sofifa.net/flags/es.png
Club Tijuana,https://cdn.sofifa.net/teams/111678/60.png,Mexico,https://cdn.sofifa.net/flags/mx.png
Club Atlético Independiente,https://cdn.sofifa.net/teams/110093/60.png,Argentina,https://cdn.sofifa.net/flags/ar.png
Hannover 96,https://cdn.sofifa.net/teams/485/60.png,Cameroon,https://cdn.sofifa.net/flags/cm.png
Ulsan Hyundai FC,https://cdn.sofifa.net/teams/1473/60.png,Korea Republic,https://cdn.sofifa.net/flags/kr.png
Los Angeles FC,https://cdn.sofifa.net/teams/112996/60.png,Ecuador,https://cdn.sofifa.net/flags/ec.png
Daegu FC,https://cdn.sofifa.net/teams/2056/60.png,Brazil,https://cdn.sofifa.net/flags/br.png
Wolverhampton Wanderers,https://cdn.sofifa.net/teams/110/60.png,England,https://cdn.sofifa.net/flags/gb-eng.png
River Plate,https://cdn.sofifa.net/teams/1876/60.png,Argentina,https://cdn.sofifa.net/flags/ar.png
SV Sandhausen,https://cdn.sofifa.net/teams/110178/60.png,England,https://cdn.sofifa.net/flags/gb-eng.png
Hajduk Split,https://cdn.sofifa.net/teams/263/60.png,North Macedonia,https://cdn.sofifa.net/flags/mk.png
SD Huesca,https://cdn.sofifa.net/teams/110839/60.png,Argentina,https://cdn.sofifa.net/flags/ar.png
AEK Athens,https://cdn.sofifa.net/teams/278/60.png,Greece,https://cdn.sofifa.net/flags/gr.png
1. FC Heidenheim 1846,https://cdn.sofifa.net/teams/111235/60.png,Germany,https://cdn.sofifa.net/flags/de.png
Málaga CF,https://cdn.sofifa.net/teams/573/60.png,Senegal,https://cdn.sofifa.net/flags/sn.png
KV Oostende,https://cdn.sofifa.net/teams/682/60.png,Senegal,https://cdn.sofifa.net/flags/sn.png
Valencia CF,https://cdn.sofifa.net/teams/461/60.png,Spain,https://cdn.sofifa.net/flags/es.png
Yokohama F. Marinos,https://cdn.sofifa.net/teams/101151/60.png,Japan,https://cdn.sofifa.net/flags/jp.png
CD Tenerife,https://cdn.sofifa.net/teams/260/60.png,Spain,https://cdn.sofifa.net/flags/es.png
Heart of Midlothian,https://cdn.sofifa.net/teams/80/60.png,Australia,https://cdn.sofifa.net/flags/au.png
Atlanta United,https://cdn.sofifa.net/teams/112885/60.png,Argentina,https://cdn.sofifa.net/flags/ar.png
Futebol Clube de Famalicão,https://cdn.sofifa.net/teams/112809/60.png,Spain,https://cdn.sofifa.net/flags/es.png
San Lorenzo de Almagro,https://cdn.sofifa.net/teams/1013/60.png,Argentina,https://cdn.sofifa.net/flags/ar.png
Queens Park Rangers,https://cdn.sofifa.net/teams/15/60.png,England,https://cdn.sofifa.net/flags/gb-eng.png
Parma,https://cdn.sofifa.net/teams/50/60.png,Argentina,https://cdn.sofifa.net/flags/ar.png
Real Sociedad B,https://cdn.sofifa.net/teams/110711/60.png,Spain,https://cdn.sofifa.net/flags/es.png
Godoy Cruz,https://cdn.sofifa.net/teams/111706/60.png,Argentina,https://cdn.sofifa.net/flags/ar.png
FC Lokomotiv Moscow,https://cdn.sofifa.net/teams/100765/60.png,Russia,https://cdn.sofifa.net/flags/ru.png
Boca Juniors,https://cdn.sofifa.net/teams/1877/60.png,Argentina,https://cdn.sofifa.net/flags/ar.png
Unión Deportiva Almería,https://cdn.sofifa.net/teams/1861/60.png,Spain,https://cdn.sofifa.net/flags/es.png
Nagoya Grampus,https://cdn.sofifa.net/teams/112092/60.png,Japan,https://cdn.sofifa.net/flags/jp.png
Yokohama F. Marinos,https://cdn.sofifa.net/teams/101151/60.png,Japan,https://cdn.sofifa.net/flags/jp.png
Club Nacional,https://cdn.sofifa.net/teams/112671/60.png,Paraguay,https://cdn.sofifa.net/flags/py.png
Independiente del Valle,https://cdn.sofifa.net/teams/112908/60.png,Ecuador,https://cdn.sofifa.net/flags/ec.png
Cruz Azul,https://cdn.sofifa.net/teams/1878/60.png,Ecuador,https://cdn.sofifa.net/flags/ec.png
Fiorentina,https://cdn.sofifa.net/teams/110374/60.png,Italy,https://cdn.sofifa.net/flags/it.png
Yokohama F. Marinos,https://cdn.sofifa.net/teams/101151/60.png,Japan,https://cdn.sofifa.net/flags/jp.png
FC Dinamo 1948 Bucureşti,https://cdn.sofifa.net/teams/100757/60.png,Romania,https://cdn.sofifa.net/flags/ro.png
1. FC Köln,https://cdn.sofifa.net/teams/31/60.png,Germany,https://cdn.sofifa.net/flags/de.png
Club Atlético de San Luis,https://cdn.sofifa.net/teams/112678/60.png,Paraguay,https://cdn.sofifa.net/flags/py.png
Fútbol Club Juárez,https://cdn.sofifa.net/teams/113134/60.png,Paraguay,https://cdn.sofifa.net/flags/py.png
K Beerschot VA,https://cdn.sofifa.net/teams/675/60.png,Belgium,https://cdn.sofifa.net/flags/be.png
Nashville SC,https://cdn.sofifa.net/teams/114162/60.png,Côte d'Ivoire,https://cdn.sofifa.net/flags/ci.png
Santos Laguna,https://cdn.sofifa.net/teams/110144/60.png,Mexico,https://cdn.sofifa.net/flags/mx.png
Estudiantes de La Plata,https://cdn.sofifa.net/teams/101083/60.png,Uruguay,https://cdn.sofifa.net/flags/uy.png
FC Red Bull Salzburg,https://cdn.sofifa.net/teams/191/60.png,Argentina,https://cdn.sofifa.net/flags/ar.png
Deportivo Alavés,https://cdn.sofifa.net/teams/463/60.png,Spain,https://cdn.sofifa.net/flags/es.png
Real Betis Balompié,https://cdn.sofifa.net/teams/449/60.png,Côte d'Ivoire,https://cdn.sofifa.net/flags/ci.png
Al Ain FC,https://cdn.sofifa.net/teams/111701/60.png,United Arab Emirates,https://cdn.sofifa.net/flags/ae.png
Club Atlético Lanús,https://cdn.sofifa.net/teams/110395/60.png,Argentina,https://cdn.sofifa.net/flags/ar.png
Puebla FC,https://cdn.sofifa.net/teams/110152/60.png,Argentina,https://cdn.sofifa.net/flags/ar.png
Club Atlético Colón,https://cdn.sofifa.net/teams/110406/60.png,Argentina,https://cdn.sofifa.net/flags/ar.png
KV Kortrijk,https://cdn.sofifa.net/teams/100081/60.png,Croatia,https://cdn.sofifa.net/flags/hr.png
Queens Park Rangers,https://cdn.sofifa.net/teams/15/60.png,Scotland,https://cdn.sofifa.net/flags/gb-sct.png
FC Red Bull Salzburg,https://cdn.sofifa.net/teams/191/60.png,United States,https://cdn.sofifa.net/flags/us.png
FC Basel 1893,https://cdn.sofifa.net/teams/896/60.png,France,https://cdn.sofifa.net/flags/fr.png
Real Sociedad B,https://cdn.sofifa.net/teams/110711/60.png,Spain,https://cdn.sofifa.net/flags/es.png
Al Ain FC,https://cdn.sofifa.net/teams/111701/60.png,United Arab Emirates,https://cdn.sofifa.net/flags/ae.png
FC Lokomotiv Moscow,https://cdn.sofifa.net/teams/100765/60.png,Russia,https://cdn.sofifa.net/flags/ru.png
Spartak Moskva,https://cdn.sofifa.net/teams/100767/60.png,Russia,https://cdn.sofifa.net/flags/ru.png
FCSB (Steaua),https://cdn.sofifa.net/teams/100761/60.png,Romania,https://cdn.sofifa.net/flags/ro.png
FCSB (Steaua),https://cdn.sofifa.net/teams/100761/60.png,Romania,https://cdn.sofifa.net/flags/ro.png
Cádiz CF,https://cdn.sofifa.net/teams/1968/60.png,Paraguay,https://cdn.sofifa.net/flags/py.png
Parma,https://cdn.sofifa.net/teams/50/60.png,Romania,https://cdn.sofifa.net/flags/ro.png
Universitatea Craiova,https://cdn.sofifa.net/teams/308/60.png,Romania,https://cdn.sofifa.net/flags/ro.png
Mumbai City FC,https://cdn.sofifa.net/teams/113300/60.png,Morocco,https://cdn.sofifa.net/flags/ma.png
Shakhtar Donetsk,https://cdn.sofifa.net/teams/101059/60.png,Ukraine,https://cdn.sofifa.net/flags/ua.png
Rodez Aveyron Football,https://cdn.sofifa.net/teams/111659/60.png,France,https://cdn.sofifa.net/flags/fr.png
Galatasaray SK,https://cdn.sofifa.net/teams/325/60.png,Turkey,https://cdn.sofifa.net/flags/tr.png
Rayo Vallecano,https://cdn.sofifa.net/teams/480/60.png,Senegal,https://cdn.sofifa.net/flags/sn.png
Real Sporting de Gijón,https://cdn.sofifa.net/teams/459/60.png,Spain,https://cdn.sofifa.net/flags/es.png
FBC Melgar,https://cdn.sofifa.net/teams/111334/60.png,Argentina,https://cdn.sofifa.net/flags/ar.png
1. FC Nürnberg,https://cdn.sofifa.net/teams/171/60.png,Germany,https://cdn.sofifa.net/flags/de.png
FC Schalke 04,https://cdn.sofifa.net/teams/34/60.png,Uruguay,https://cdn.sofifa.net/flags/uy.png
VfB Stuttgart,https://cdn.sofifa.net/teams/36/60.png,France,https://cdn.sofifa.net/flags/fr.png
DSC Arminia Bielefeld,https://cdn.sofifa.net/teams/159/60.png,Germany,https://cdn.sofifa.net/flags/de.png
FC Paços de Ferreira,https://cdn.sofifa.net/teams/1892/60.png,Portugal,https://cdn.sofifa.net/flags/pt.png
Damac FC,https://cdn.sofifa.net/teams/113217/60.png,Algeria,https://cdn.sofifa.net/flags/dz.png
Arsenal,https://cdn.sofifa.net/teams/1/60.png,Portugal,https://cdn.sofifa.net/flags/pt.png
Racing Club,https://cdn.sofifa.net/teams/101085/60.png,Argentina,https://cdn.sofifa.net/flags/ar.png
CD Leganés,https://cdn.sofifa.net/teams/100888/60.png,Serbia,https://cdn.sofifa.net/flags/rs.png
FC Barcelona,https://cdn.sofifa.net/teams/241/60.png,Austria,https://cdn.sofifa.net/flags/at.png
Dijon FCO,https://cdn.sofifa.net/teams/110569/60.png,England,https://cdn.sofifa.net/flags/gb-eng.png
Wolverhampton Wanderers,https://cdn.sofifa.net/teams/110/60.png,Portugal,https://cdn.sofifa.net/flags/pt.png
Moreirense FC,https://cdn.sofifa.net/teams/1900/60.png,Portugal,https://cdn.sofifa.net/flags/pt.png
Levante Unión Deportiva,https://cdn.sofifa.net/teams/1853/60.png,Spain,https://cdn.sofifa.net/flags/es.png
Beşiktaş JK,https://cdn.sofifa.net/teams/327/60.png,Turkey,https://cdn.sofifa.net/flags/tr.png
Club Atlético Independiente,https://cdn.sofifa.net/teams/110093/60.png,Argentina,https://cdn.sofifa.net/flags/ar.png
Montpellier Hérault SC,https://cdn.sofifa.net/teams/70/60.png,France,https://cdn.sofifa.net/flags/fr.png
Stade Malherbe Caen,https://cdn.sofifa.net/teams/210/60.png,Tunisia,https://cdn.sofifa.net/flags/tn.png
Wellington Phoenix,https://cdn.sofifa.net/teams/111766/60.png,Australia,https://cdn.sofifa.net/flags/au.png
Club Cerro Porteño,https://cdn.sofifa.net/teams/112716/60.png,Paraguay,https://cdn.sofifa.net/flags/py.png
Club Atlético Lanús,https://cdn.sofifa.net/teams/110395/60.png,Paraguay,https://cdn.sofifa.net/flags/py.png
Club Atlético Peñarol,https://cdn.sofifa.net/teams/101110/60.png,Uruguay,https://cdn.sofifa.net/flags/uy.png
Vélez Sarsfield,https://cdn.sofifa.net/teams/101088/60.png,Uruguay,https://cdn.sofifa.net/flags/uy.png
Deportivo Alavés,https://cdn.sofifa.net/teams/463/60.png,Uruguay,https://cdn.sofifa.net/flags/uy.png
Club Nacional de Football,https://cdn.sofifa.net/teams/111325/60.png,Uruguay,https://cdn.sofifa.net/flags/uy.png
LDU Quito,https://cdn.sofifa.net/teams/110986/60.png,Ecuador,https://cdn.sofifa.net/flags/ec.png
Barcelona Sporting Club,https://cdn.sofifa.net/teams/110981/60.png,Ecuador,https://cdn.sofifa.net/flags/ec.png
FC Utrecht,https://cdn.sofifa.net/teams/1903/60.png,Netherlands,https://cdn.sofifa.net/flags/nl.png
Club Sporting Cristal,https://cdn.sofifa.net/teams/111013/60.png,Peru,https://cdn.sofifa.net/flags/pe.png
AS Saint-Étienne,https://cdn.sofifa.net/teams/1819/60.png,Uruguay,https://cdn.sofifa.net/flags/uy.png
LDU Quito,https://cdn.sofifa.net/teams/110986/60.png,Ecuador,https://cdn.sofifa.net/flags/ec.png
Metropolitanos de Caracas FC,https://cdn.sofifa.net/teams/112914/60.png,Venezuela,https://cdn.sofifa.net/flags/ve.png
LDU Quito,https://cdn.sofifa.net/teams/110986/60.png,Ecuador,https://cdn.sofifa.net/flags/ec.png
CS Emelec,https://cdn.sofifa.net/teams/110984/60.png,Ecuador,https://cdn.sofifa.net/flags/ec.png
Godoy Cruz,https://cdn.sofifa.net/teams/111706/60.png,Paraguay,https://cdn.sofifa.net/flags/py.png
Hebei FC,https://cdn.sofifa.net/teams/112978/60.png,Brazil,https://cdn.sofifa.net/flags/br.png
Cerezo Osaka,https://cdn.sofifa.net/teams/101148/60.png,Japan,https://cdn.sofifa.net/flags/jp.png
Dinamo Zagreb,https://cdn.sofifa.net/teams/211/60.png,Croatia,https://cdn.sofifa.net/flags/hr.png
Genoa,https://cdn.sofifa.net/teams/110556/60.png,Italy,https://cdn.sofifa.net/flags/it.png
CA Osasuna,https://cdn.sofifa.net/teams/479/60.png,Spain,https://cdn.sofifa.net/flags/es.png
Sporting Kansas City,https://cdn.sofifa.net/teams/696/60.png,Israel,https://cdn.sofifa.net/flags/il.png
Fortuna Düsseldorf,https://cdn.sofifa.net/teams/110636/60.png,Slovakia,https://cdn.sofifa.net/flags/sk.png
Al Fateh,https://cdn.sofifa.net/teams/112390/60.png,Algeria,https://cdn.sofifa.net/flags/dz.png
Sanfrecce Hiroshima,https://cdn.sofifa.net/teams/113157/60.png,Brazil,https://cdn.sofifa.net/flags/br.png
Club Cerro Porteño,https://cdn.sofifa.net/teams/112716/60.png,Paraguay,https://cdn.sofifa.net/flags/py.png
Bayer 04 Leverkusen,https://cdn.sofifa.net/teams/32/60.png,Ecuador,https://cdn.sofifa.net/flags/ec.png
Southampton,https://cdn.sofifa.net/teams/17/60.png,Albania,https://cdn.sofifa.net/flags/al.png
OGC Nice,https://cdn.sofifa.net/teams/72/60.png,Brazil,https://cdn.sofifa.net/flags/br.png
VfB Stuttgart,https://cdn.sofifa.net/teams/36/60.png,Egypt,https://cdn.sofifa.net/flags/eg.png
Royal Antwerp FC,https://cdn.sofifa.net/teams/230/60.png,Belgium,https://cdn.sofifa.net/flags/be.png
Boavista FC,https://cdn.sofifa.net/teams/1898/60.png,France,https://cdn.sofifa.net/flags/fr.png
AS Saint-Étienne,https://cdn.sofifa.net/teams/1819/60.png,France,https://cdn.sofifa.net/flags/fr.png
Belenenses SAD,https://cdn.sofifa.net/teams/1889/60.png,South Africa,https://cdn.sofifa.net/flags/za.png
